,0,1,2,3,4,5,6
57,0.0001151721612720682,5.358544703892701e-05,0.474,96.89085669571097,0.44,2010-07-19,2010-09-27
58,6.471733752807791e-05,3.1668541116880215e-05,0.664,199.824207697696,0.6,2010-09-28,2010-12-07
59,2.6776584938298704e-05,1.3820539034901092e-05,0.888,120.19378205432874,0.7,2010-12-08,2011-02-17
60,6.415020838397196e-05,3.1713060492650785e-05,0.53,171.6764858600546,0.56,2011-02-18,2011-05-02
61,8.88300569152249e-05,4.2184700001007233e-05,0.34,90.4578975921877,0.5,2011-05-03,2011-07-13
62,0.0005595460818240433,0.0002717744639935515,0.3,95.67156158098537,0.5,2011-07-14,2011-09-22
63,0.0003175554456712626,0.00014837058684685962,0.616,75.34848627491988,0.54,2011-09-23,2011-12-02
64,6.367946595466515e-05,2.9781614061049847e-05,0.868,147.09412607806175,0.64,2011-12-05,2012-02-15
65,5.920815764462028e-05,2.985358157940847e-05,0.618,99.77830348229607,0.5,2012-02-16,2012-04-27
66,0.00010246322074251912,5.202016269801027e-05,0.428,-184.65437578257925,0.48,2012-04-30,2012-07-10
67,4.833562651290318e-05,2.4238372782751246e-05,0.7659999999999999,176.48941832882164,0.52,2012-07-11,2012-09-19
68,6.282739949686385e-05,3.221358899358266e-05,0.264,94.71538618868334,0.5,2012-09-20,2012-12-03
69,4.542556316568771e-05,2.4322490778572447e-05,0.12,152.77162377657805,0.4,2012-12-04,2013-02-14
70,5.5202161028887284e-05,2.6503036747769694e-05,0.168,529.8652016045432,0.38,2013-02-15,2013-04-29
71,7.754753848166268e-05,3.811817540792185e-05,0.43199999999999994,118.80397823818811,0.52,2013-04-30,2013-07-10
72,3.536165171979426e-05,1.6484509358109554e-05,0.4759999999999999,92.00197350841853,0.56,2013-07-11,2013-09-19
73,4.33355631242275e-05,2.2765136046465343e-05,0.214,89.9682092884444,0.42,2013-09-20,2013-11-29
74,6.346505752833231e-05,3.074875876187402e-05,0.568,88.48779182296597,0.52,2013-12-02,2014-02-12
75,4.811005540078216e-05,2.433768858812969e-05,0.41,96.86966923343223,0.62,2014-02-13,2014-04-25
76,2.139571690925811e-05,9.589900459950022e-06,0.72,87.58328801945616,0.62,2014-04-28,2014-07-08
77,3.02407213969818e-05,1.4575675359504329e-05,0.5419999999999999,108.13903470734884,0.58,2014-07-09,2014-09-17
78,6.647976442503125e-05,3.47262556029489e-05,0.6,225.53945939648355,0.56,2014-09-18,2014-11-26
79,9.772444466625271e-05,4.965635432526303e-05,0.46799999999999997,-140.4698039122468,0.44,2014-11-28,2015-02-10
80,4.639308635466376e-05,2.383253753466746e-05,0.5479999999999999,103.27070461943836,0.46,2015-02-11,2015-04-23
81,4.310235522380884e-05,1.9951070670041907e-05,0.4,75.86763645257007,0.48,2015-04-24,2015-07-06
82,0.00019245921766003642,9.834117390724787e-05,0.28800000000000003,145.0963175355421,0.48,2015-07-07,2015-09-15
83,7.438045028035085e-05,3.749924930590863e-05,0.6759999999999999,53.84782740613239,0.44,2015-09-16,2015-11-24
84,0.00016344371914899154,7.768496698260042e-05,0.46,69.33641950500224,0.48,2015-11-25,2016-02-08
85,5.8082666120842984e-05,2.8124424694271812e-05,0.838,106.56005444999158,0.6,2016-02-09,2016-04-20
86,9.331975053520422e-05,3.4554444586161866e-05,0.28600000000000003,95.75926498990643,0.46,2016-04-21,2016-06-30
87,5.428815426763453e-05,1.3818793618561857e-05,0.586,90.136112587161,0.46,2016-07-01,2016-09-12
88,3.5452095451180006e-05,1.7386472159744495e-05,0.508,86.60993324019064,0.54,2016-09-13,2016-11-21
89,1.9494046479865255e-05,9.351182588918713e-06,0.7219999999999999,1328257898981.552,0.52,2016-11-22,2017-02-03
90,1.862290060281109e-05,8.360776619002237e-06,0.482,73.72433487040837,0.5,2017-02-06,2017-04-18
91,2.5166570323863693e-05,1.0196870133712279e-05,0.782,89.52448918578563,0.62,2017-04-19,2017-06-28
92,2.6587164173597837e-05,1.2424658709765974e-05,0.594,86.3258664823685,0.56,2017-06-29,2017-09-08
93,9.066173488960009e-06,3.6081565378304224e-06,0.802,82.1567899660925,0.68,2017-09-11,2017-11-17
94,5.040432536810271e-05,1.9603584179629958e-05,0.8220000000000001,91.31114082901236,0.6,2017-11-20,2018-02-01
95,0.0001517348523679003,7.181567984911968e-05,0.518,89.2909084418678,0.48,2018-02-02,2018-04-16
96,4.182918335141804e-05,1.7831879572977003e-05,0.5920000000000001,84.52918880972588,0.54,2018-04-17,2018-06-26
97,2.09891588286003e-05,1.0064843366784157e-05,0.8,80.60613324431677,0.58,2018-06-27,2018-09-06
98,0.00013156041313880587,6.578143227240536e-05,0.348,392.35274025048403,0.44,2018-09-07,2018-11-15
99,0.0002138452071220365,0.0001101887674339904,0.53,122.65873855417153,0.54,2018-11-16,2019-01-31
100,3.5444786782107626e-05,1.7394350809285755e-05,0.634,230.0519684291698,0.44,2019-02-01,2019-04-12
101,6.148216873089439e-05,3.097411438782913e-05,0.45399999999999996,74.74083319462332,0.46,2019-04-15,2019-06-25
102,0.0001101972251597879,5.4902232510597897e-05,0.528,92.90801095933503,0.6,2019-06-26,2019-09-05
103,3.995368503730975e-05,2.1063731991971805e-05,0.592,192.527355756314,0.58,2019-09-06,2019-11-14
104,3.1154466260745454e-05,1.2842054950808811e-05,0.698,100.06794129503875,0.6,2019-11-15,2020-01-29
105,0.001820335587195823,0.000948506270480605,0.324,81.85064337783385,0.5,2020-01-30,2020-04-09
106,0.0002538297902012514,0.00012724201400892755,0.28,102.56250285881482,0.44,2020-04-13,2020-06-22
107,7.385927484670803e-05,3.164652235774077e-05,0.0,97.73584188757306,0.3,2020-06-23,2020-09-01
108,0.0001647387069367464,7.935239256789025e-05,0.48,80.05708199169,0.52,2020-09-02,2020-11-11
109,7.999928682095378e-05,3.3920672906038643e-05,0.778,78.2686404117339,0.58,2020-11-12,2021-01-26
110,8.492913034306956e-05,4.211834969495212e-05,0.56,102.41388939744601,0.54,2021-01-27,2021-04-08
111,6.135979375144462e-05,2.652483892625508e-05,0.596,87.83006346511209,0.5,2021-04-09,2021-06-18
112,3.527906184898229e-05,1.7656559600901257e-05,0.8439999999999999,77.41453316078496,0.66,2021-06-21,2021-08-30
113,5.76362836238192e-05,2.9443802257577044e-05,0.488,77.01888070935013,0.58,2021-08-31,2021-11-09
114,0.0001271012430207691,5.501089647082422e-05,0.364,160.94600094482996,0.46,2021-11-10,2022-01-21
115,0.00019105196126917656,9.464507512784805e-05,0.418,84.8797725214171,0.48,2022-01-24,2022-04-04
116,0.00042830157108719437,0.00019364803455822953,0.22,98.20224152042775,0.42,2022-04-05,2022-06-15
117,0.00017822757520890081,6.537591054355226e-05,0.65,78.79402227850142,0.46,2022-06-16,2022-08-26
118,0.00025644957535557103,0.00012945835173062444,0.3,90.05690738572943,0.4,2022-08-29,2022-11-07
119,0.00014933519879093275,6.444812100071051e-05,0.5147058823529412,60.43469231056309,0.5294117647058824,2022-11-08,2022-12-27
