Date,0,1,2,3,4,5,6,7,8,9
1999-03-19,0.003482793023739424,0.008784590835505328,0.0015525385393999481,0.010216714432311837,0.007593981320440576,0.005175577510073611,0.006583948659413981,0.005485187967022861,0.005346220826401527,0.0083284464105337
1999-03-22,0.005761426226374058,0.0011701116386350946,0.009471698892878367,0.007525239823930929,0.0037837618858501563,0.003542950798066746,0.002404084033226758,0.005220455584514307,0.0061496298580743436,0.0039975616021922485
1999-03-23,0.006179130010797998,0.010111636729862719,0.01552414543077549,0.004596248040559979,0.015962169118207286,0.015174139521174327,0.013637374112569057,0.011076720513377557,0.010676725399083372,0.006374416237584911
1999-03-24,0.009430924639274394,0.013136940072734912,0.0033544547715015044,0.013471119460186108,0.012513143339767812,0.01187830645130667,0.008687411988654106,0.009471880312477466,0.005876220497221693,0.011143468783495205
1999-03-25,0.009439973359839936,0.00525193787553341,0.01073055376841802,0.013560121104048103,0.01238083134332319,0.01089095876452537,0.01072627538502952,0.005645368103625533,0.01541672537277081,0.01297050617756445
1999-03-26,0.009270543380666314,0.01695471917330912,0.014745145676344247,0.018155508902623883,0.010675845577146641,0.012631909300974483,0.011808735342996188,0.017540837286578372,0.014232431054871254,0.008331298600062143
1999-03-29,0.001643132395316309,0.00041956768717760825,0.003204623930675542,0.004866874460830044,0.0021937891559373536,-0.00339972632710883,-0.0008130635745269251,0.0024009461919460105,0.0008216203875269466,0.00043053563043180237
1999-03-30,0.008880836316281624,0.006889773791143932,0.007993270721547709,0.00671187855522996,0.0012490340641807477,0.005331940964286308,0.006680252951285245,0.0037166266399391076,0.006793742499164743,0.007813060759286452
1999-03-31,0.014784360893751933,0.010827703926373859,0.00903286581868167,0.006933415980941164,0.012038849164181072,0.015804217560023516,0.009499173795967033,0.010493540989171006,0.010484965610899821,0.010478106604659988
1999-04-01,0.009472758711577909,0.008615511515046342,0.003997040762763172,0.007733739138988241,0.013585684775040003,0.005930825729363118,0.009477952903305734,0.008408568368909809,0.00859692653095936,0.012294771654791637
1999-04-05,-0.0018208953942568818,-0.0023860409114631587,-0.0004320318901645972,0.0016187426826150312,-0.001076646754391759,-0.0002530410627911156,0.003224012106321052,-0.0031988258026449507,0.0009420628276012133,-0.0007429138638363736
1999-04-06,-0.003030156275014673,-0.0009433898244420631,0.0019779283261364845,-9.981702015699307e-06,0.0007578557656505594,0.0026089887486847596,-0.0019693188325254486,0.0008341503515905428,-0.0017940861286952785,-4.2791520826421464e-05
1999-04-07,0.0013876139677733434,0.0035913170154019424,0.0010238163323798503,-0.0005001584661803075,0.0013261548759412967,-0.0017243012251289208,0.002145970554839286,0.0015419658467860416,-0.0010846411105583404,0.0011417535277084743
1999-04-08,-0.0028426637632807047,-0.0068421712268355835,-0.004489326038247954,-0.001599639181164706,-0.004418946082487336,-0.0017567427693380398,-0.004798643437540007,-0.003109937338672024,-0.0051683656050609764,-0.004703605337379466
1999-04-09,-0.009607689219787136,-0.004226644046440764,-0.003521765645474994,-0.005701097779480058,-0.0031568379429294646,-0.005882544495134883,-0.0052924636775322385,-0.00741698928738575,-0.0068839986465549,-0.005173951143342031
1999-04-12,-0.007517963064176138,-0.006336476335013277,-0.006996201491542302,-0.005551715381183689,-0.007783984483696949,-0.006760691112488658,-0.008770813191234994,-0.00796740112499831,-0.009792609612143023,-0.005249310643065232
1999-04-13,-0.0024783906763877067,-0.005022978952235949,-0.003534159421978601,-0.006129583948106432,-0.005251520357533762,-0.007584197350623513,-0.0048812474676345015,-0.008292219867059471,-0.003457634226136721,-0.004274686171223585
1999-04-14,0.005119455893391983,0.0035909383628935383,0.005873675086302035,0.0023167426045678755,0.004594490743478221,0.006031524645992486,0.005647370955176878,0.00603207263756694,0.0051499189332103725,0.0034942336248758956
1999-04-15,0.004580402148350337,0.005731632978238423,0.0038904349888815534,0.004391963243916881,0.007023188758695806,0.007211551876712025,0.007434471795739189,0.004259358777439411,0.004143262757371083,0.005350991973579825
1999-04-16,0.012073120664444267,0.008232326247248045,0.010898877920044058,0.015969942338230552,0.014999551452477417,0.015560213303645381,0.014591079874652451,0.009571484162772816,0.012788280017452629,0.012763637370529808
1999-04-19,-0.0031661614077243844,-0.013573287243608217,-0.0039914379437166105,-0.0005176637086118281,0.0010390606211504603,-0.002040895753463748,1.1733727500993872e-05,-0.004233733890282211,-0.005348744483656521,-0.004085937017100154
1999-04-20,0.004088611109623533,0.00973772895154124,0.012841048425502715,0.01123018028963486,0.010739514380571441,0.01024890624506023,0.00579334371562642,0.006830479092564398,0.0021056542715113236,0.006906819356131825
1999-04-21,-0.0015372430251792016,-0.003769785538508165,0.0010029963081278342,-0.0002567345250808905,-0.003294319536655293,-0.0018937245167917251,-0.004530857251523621,-0.0054416972375978655,-0.002806489640740919,-0.0010303743297485905
