Date,0,1,2,3,4,5,6,7,8,9
1999-05-05,-0.00023597287,-0.00023597287,-0.00023597287,-0.00023597287,-0.00023597287,-0.00023597287,-0.00023597287,-0.00023597287,-0.00023597287,-0.00023597287
1999-05-06,9.998039e-06,9.998039e-06,9.998039e-06,9.998039e-06,9.998039e-06,9.998039e-06,9.998039e-06,9.998039e-06,9.998039e-06,9.998039e-06
1999-05-07,2.5299552e-05,2.5299552e-05,2.5299552e-05,2.5299552e-05,2.5299552e-05,2.5299552e-05,2.5299552e-05,2.5299552e-05,2.5299552e-05,2.5299552e-05
1999-05-10,-3.297173e-06,-3.297173e-06,-3.297173e-06,-3.297173e-06,-3.297173e-06,-3.297173e-06,-3.297173e-06,-3.297173e-06,-3.297173e-06,-3.297173e-06
1999-05-11,0.00016447651,0.00016447651,0.00016447651,0.00016447651,0.00016447651,0.00016447651,0.00016447651,0.00016447651,0.00016447651,0.00016447651
1999-05-12,-0.0032237957,-0.0032237957,-0.0032237957,-0.0032237957,-0.0032237957,-0.0032237957,-0.0032237957,-0.0032237957,-0.0032237957,-0.0032237957
1999-05-13,-0.002787665,-0.002787665,-0.002787665,-0.002787665,-0.002787665,-0.002787665,-0.002787665,-0.002787665,-0.002787665,-0.002787665
1999-05-14,-0.0002894962,-0.0002894962,-0.0002894962,-0.0002894962,-0.0002894962,-0.0002894962,-0.0002894962,-0.0002894962,-0.0002894962,-0.0002894962
1999-05-17,-0.00023545703,-0.00023545703,-0.00023545703,-0.00023545703,-0.00023545703,-0.00023545703,-0.00023545703,-0.00023545703,-0.00023545703,-0.00023545703
1999-05-18,-0.00025403412,-0.00025403412,-0.00025403412,-0.00025403412,-0.00025403412,-0.00025403412,-0.00025403412,-0.00025403412,-0.00025403412,-0.00025403412
1999-05-19,0.001204387,0.001204387,0.001204387,0.001204387,0.001204387,0.001204387,0.001204387,0.001204387,0.001204387,0.001204387
1999-05-20,0.0008825529,0.0008825529,0.0008825529,0.0008825529,0.0008825529,0.0008825529,0.0008825529,0.0008825529,0.0008825529,0.0008825529
1999-05-21,1.1850498e-06,1.1850498e-06,1.1850498e-06,1.1850498e-06,1.1850498e-06,1.1850498e-06,1.1850498e-06,1.1850498e-06,1.1850498e-06,1.1850498e-06
1999-05-24,-0.0006517551,-0.0006517551,-0.0006517551,-0.0006517551,-0.0006517551,-0.0006517551,-0.0006517551,-0.0006517551,-0.0006517551,-0.0006517551
